Trades,Data,Order,Stocks,USD,GME,"2021-03-16, 10:12:30",50,181.63,208.17,-9081.5,-1,9082.5,0,1327,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-16, 10:26:04",-50,180,208.17,9000,-1.05185,-9082.5,-83.55185,-1408.5,C,
Trades,Data,Order,Stocks,USD,GME,"2021-03-16, 10:29:21",50,175.5,208.17,-8775,-1,8776,0,1633.5,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-16, 10:33:23",-50,185,208.17,9250,-1.053125,-8776,472.946875,-1158.5,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-16, 10:52:07",-50,190,208.17,9500,-1.0544,-9498.9456,0,-908.5,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-16, 10:57:04",-50,193.65,208.17,9682.5,-1.05533075,-9681.444669,0,-726,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-16, 11:05:53",-50,200,208.17,10000,-1.05695,-9998.94305,0,-408.5,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-16, 12:16:47",-50,200,208.17,10000,-1.05695,-9998.94305,0,-408.5,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-16, 14:11:50",-50,217,208.17,10850,-1.061285,-10848.93872,0,441.5,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-16, 14:44:48",50,207.05,208.17,-10352.5,-1,9498.9456,-854.5544,56,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-16, 18:57:14",100,205.016,208.17,-20501.6,-1,19680.38772,-822.212281,315.4,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-16, 18:58:31",100,205.1917,208.17,-20519.17,-1,20847.88176,327.711764,297.83,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-17, 07:47:41",-100,205,209.81,20500,-1.11645,-20498.88355,0,-481,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-17, 08:37:46",-50,210,209.81,10500,-1.0595,-10498.9405,0,9.5,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-17, 08:43:58",-50,214.9,209.81,10745,-1.0607495,-10743.93925,0,254.5,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-17, 09:36:16",-50,225,209.81,11250,-1.063325,-11248.93668,0,759.5,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-17, 10:07:24",50,215.5,209.81,-10775,-1,10249.44178,-526.558225,-284.5,C,
Trades,Data,Order,Stocks,USD,GME,"2021-03-17, 11:36:54",-50,220.04,209.81,11002,-1.0620602,-11000.93794,0,511.5,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-17, 15:45:10",50,205.5,209.81,-10275,-1,10249.44178,-26.558225,215.5,C,
Trades,Data,Order,Stocks,USD,GME,"2021-03-18, 04:53:24",-50,217,201.75,10850,-1.061285,-10848.93872,0,762.5,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-18, 09:56:31",50,202.5,201.75,-10125,-1,10498.9405,372.9405,-37.5,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-18, 15:56:13",50,199.65,201.75,-9982.5,-1,10743.93925,760.43925,105,C,
Trades,Data,Order,Stocks,USD,GME,"2021-03-18, 16:21:01",-50,201.25,201.75,10062.5,-1.05726875,-10061.44273,0,-25,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-19, 09:36:03",50,190.5,200.27,-9525,-1,11248.93668,1722.936676,488.5,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-19, 09:40:46",50,185.5,200.27,-9275,-1,11000.93794,1724.93794,738.5,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-19, 11:42:54",-50,195.75,200.27,9787.5,-1.05586625,-9786.444134,0,-226,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-19, 11:55:28",-50,209.26,200.27,10463,-1.0593113,-10461.94069,0,449.5,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-19, 12:37:06",-50,224.49,200.27,11224.5,-1.06319495,-11223.43681,0,1211,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-19, 13:27:03",50,210.5,200.27,-10525,-1,10848.93872,322.938715,-511.5,C,
Trades,Data,Order,Stocks,USD,GME,"2021-03-19, 16:05:46",200,199,200.27,-39800,-1,41533.26436,1732.26436,254,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-19, 16:20:00",-200,200,200.27,40000,-0.2278,-39999.7722,0,-54,A;O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-22, 06:19:06",200,196.7998,194.49,-39359.96,-1,45799.03242,6438.07242,-461.96,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-22, 12:43:51",100,187.33,194.49,-18733,-1,18734,0,716,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-22, 15:38:07",-100,192.66,194.49,19266,-1.1101566,-18734,530.889843,-183,C,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 10:36:56",100,186,181.75,-18600,-1,18601,0,-425,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 13:16:10",-100,188.5,181.75,18850,-1.108035,-18601,247.891964,675,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 14:52:11",100,181,181.75,-18100,-1,18101,0,75,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 15:24:41",-100,184.95,181.75,18495,-1.1062245,-18101,392.893775,320,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 16:31:11",-100,193,181.75,19300,-1.11033,-19298.88967,0,1125,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 16:39:17",100,188,181.75,-18800,-1,19298.88967,497.88967,-625,C,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 17:02:52",100,174,181.75,-17400,-1,17401,0,775,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 17:07:20",-100,177,181.75,17700,-1.10217,-17401,297.89783,-475,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 17:10:07",-100,179,181.75,17900,-1.10319,-17898.89681,0,-275,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 17:23:24",100,169,181.75,-16900,-1,17898.89681,997.89681,1275,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 17:36:53",-100,156.39,181.75,15639,-1.0916589,-15637.90834,0,-2536,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 17:47:40",-100,162.6,181.75,16260,-1.094826,-16258.90517,0,-1915,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-23, 18:37:52",-100,160.4997,181.75,16049.97,-1.093754847,-16048.87625,0,-2125.03,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-25, 10:11:46",-100,137,183.75,13700,-1.08177,-13698.91823,0,-4675,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-26, 11:29:33",100,177.5,181,-17750,-1,15637.90834,-2113.091659,350,C,
Trades,Data,Order,Stocks,USD,GME,"2021-03-26, 11:31:29",-100,183.5,181,18350,-1.105485,-18348.89452,0,250,O,
Trades,Data,Order,Stocks,USD,GME,"2021-03-26, 13:50:41",100,172.3,181,-17230,-1,16258.90517,-972.094826,870,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-03-26, 14:33:33",-100,176.2,181,17620,-1.101762,-17618.89824,0,-480,O,
Trades,Data,Order,Stocks,USD,GME,"2021-04-05, 06:39:43",100,171.902,186.95,-17190.2,-1,16048.87625,-1142.323754,1504.8,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-05, 06:48:43",100,157.999,186.95,-15799.9,-1,13698.91823,-2101.98177,2895.1,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-05, 08:15:07",-100,168,186.95,16800,-1.09758,-16798.90242,0,-1895,O,
Trades,Data,Order,Stocks,USD,GME,"2021-04-05, 08:50:14",-100,170,186.95,17000,-1.0986,-16998.9014,0,-1695,O,
Trades,Data,Order,Stocks,USD,GME,"2021-04-05, 09:39:25",100,165,186.95,-16500,-1,18348.89452,1847.894515,2195,C,
Trades,Data,Order,Stocks,USD,GME,"2021-04-05, 09:48:50",-100,176.525,186.95,17652.5,-1.10192775,-17651.39807,0,-1042.5,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-05, 09:51:40",-100,180.01,186.95,18001,-1.1037051,-17999.89629,0,-694,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-05, 10:02:31",100,175.15,186.95,-17515,-1,17618.89824,102.898239,1180,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-05, 11:13:43",-100,186.034,186.95,18603.4,-1.10677734,-18602.29322,0,-91.6,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-05, 12:44:17",100,181.55,186.95,-18155,-1,16798.90242,-1357.09758,540,C,
Trades,Data,Order,Stocks,USD,GME,"2021-04-05, 16:05:36",-100,186.95,186.95,18695,-1.1072445,-18693.89276,0,0,O,
Trades,Data,Order,Stocks,USD,GME,"2021-04-07, 07:43:39",100,182.05,177.97,-18205,-1,16998.9014,-1207.0986,-408,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-08, 04:13:51",100,175.5,170.26,-17550,-1,17651.39807,100.398072,-524,C,
Trades,Data,Order,Stocks,USD,GME,"2021-04-08, 08:11:46",-100,186,170.26,18600,-1.10676,-18598.89324,0,1574,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-08, 14:09:32",100,172.55,170.26,-17255,-1,17999.8963,743.896295,-229,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-08, 14:38:28",100,167.55,170.26,-16755,-1,18602.29322,1846.293223,271,C,
Trades,Data,Order,Stocks,USD,GME,"2021-04-09, 04:03:20",-100,172.55,158.36,17255,-1.0999005,-17253.9001,0,1419,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-09, 12:29:51",100,162.38,158.36,-16238,-1,18693.89276,2454.892756,-402,C,
Trades,Data,Order,Stocks,USD,GME,"2021-04-09, 13:10:57",100,157.5,158.36,-15750,-1,18598.89324,2847.89324,86,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-12, 04:08:02",-100,163.5,141.09,16350,-1.095285,-16348.90472,0,2241,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-12, 09:48:13",100,151.5,141.09,-15150,-1,17253.9001,2102.9001,-1041,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-12, 09:56:37",100,145.51,141.09,-14551,-1,16348.90472,1796.904715,-442,C,
Trades,Data,Order,Stocks,USD,GME,"2021-04-12, 14:20:23",100,136.5,141.09,-13650,-1,13651,0,459,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-12, 15:23:25",-100,141.5,141.09,14150,-1.084065,-13651,497.915935,41,C,
Trades,Data,Order,Stocks,USD,GME,"2021-04-14, 09:32:58",-100,151.5,166.53,15150,-1.089165,-15148.91084,0,-1503,O,
Trades,Data,Order,Stocks,USD,GME,"2021-04-14, 11:15:59",-100,163.69,166.53,16369,-1.0953819,-16367.90462,0,-284,O,
Trades,Data,Order,Stocks,USD,GME,"2021-04-15, 10:24:45",100,153.05,156.44,-15305,-1,15148.91084,-157.089165,339,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-15, 14:04:08",-100,163.26,156.44,16326,-1.0951626,-16324.90484,0,682,O,
Trades,Data,Order,Stocks,USD,GME,"2021-04-16, 09:31:37",100,153.26,154.69,-15326,-1,16367.90462,1040.904618,143,C,
Trades,Data,Order,Stocks,USD,GME,"2021-04-16, 11:06:09",-100,158.49,154.69,15849,-1.0927299,-15847.90727,0,380,O,
Trades,Data,Order,Stocks,USD,GME,"2021-04-16, 12:11:31",100,153.51,154.69,-15351,-1,16324.90484,972.904837,118,C,
Trades,Data,Order,Stocks,USD,GME,"2021-04-16, 17:50:33",-100,158.5,154.69,15850,-1.092735,-15848.90727,0,381,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-04-22, 13:07:02",100,152.51,151.17,-15251,-1,15847.90727,595.90727,-134,C,
Trades,Data,Order,Stocks,USD,GME,"2021-04-26, 13:21:49",-100,166.96,168.93,16696,-1.0970496,-16694.90295,0,-197,O,
Trades,Data,Order,Stocks,USD,GME,"2021-04-26, 15:09:40",-100,172.9,168.93,17290,-1.100079,-17288.89992,0,397,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-05-03, 11:30:02",100,164.1,162.2,-16410,-1,15848.90727,-562.092735,-190,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-05-03, 13:23:59",100,160.25,162.2,-16025,-1,16694.90295,668.902949,195,C;P,
Trades,Data,Order,Stocks,USD,GME,"2021-05-11, 07:37:40",100,141.51,146.92,-14151,-1,17288.89992,3136.899921,541,C,
Trades,Data,Order,Stocks,USD,GME,"2021-05-12, 16:53:20",-100,145.2956,144.79,14529.56,-1.086000756,-14528.474,0,50.56,O;P,
Trades,Data,Order,Stocks,USD,GME,"2021-05-13, 15:56:02",-100,164.01,164.5,16401,-1.0955451,-16399.90445,0,-49,O,
Trades,Data,Order,Stocks,USD,GME,"2021-05-14, 09:40:28",100,157.66,159.92,-15766,-1,14528.474,-1238.526,226,C,
Trades,Data,Order,Stocks,USD,GME,"2021-05-14, 10:29:23",-100,164,159.92,16400,-1.09554,-16398.90446,0,408,O,
Trades,Data,Order,Stocks,USD,GME,"2021-05-14, 14:00:31",100,159,159.92,-15900,-1,16399.90446,498.904455,92,C,
Trades,Data,Order,Stocks,USD,GME,"2021-05-17, 09:57:18",-100,165,180.6,16500,-1.09605,-16498.90395,0,-1560,O,
Trades,Data,Order,Stocks,USD,GME,"2021-05-17, 15:46:00",-100,179.75,180.6,17975,-1.1035725,-17973.89643,0,-85,O,
Trades,Data,Order,Stocks,USD,GME,"2021-05-18, 09:44:15",100,170.5,180.67,-17050,-1,16398.90446,-652.09554,1017,C,
Trades,Data,Order,Stocks,USD,GME,"2021-05-18, 11:15:02",-100,180.6,180.67,18060,-1.104006,-18058.89599,0,-7,O,
Trades,Data,Order,Stocks,USD,GME,"2021-05-19, 11:48:43",100,169.99,168.83,-16999,-1,16498.90395,-501.09605,-116,C,
Trades,Data,Order,Stocks,USD,GME,"2021-05-24, 12:24:53",-100,186.53,180.01,18653,-1.1070303,-18651.89297,0,652,O,
Trades,SubTotal,,Stocks,USD,GME,,-300,,,4054.33,-131.5361254,-60947.59335,-42403.29947,-41543.67,,
Trades,Data,Order,Stocks,USD,HMY,"2021-02-22, 17:25:30","5,000",4.145248,4.15,-20726.24,-25,20751.24,0,23.76,O;P,
Trades,Data,Order,Stocks,USD,HMY,"2021-03-09, 18:56:08",-344,4.56,4.52,1568.64,-1.768936064,-1425.88,140.991063,13.76,C;P,
Trades,Data,Order,Stocks,USD,HMY,"2021-03-10, 08:36:16","-4,656",4.56,4.58,21231.36,-23.94234394,-19325.36,1882.057656,-93.12,C;P,
Trades,SubTotal,,Stocks,USD,HMY,,0,,,2073.76,-50.71128,0,2023.048719,-55.6,,
Trades,Data,Order,Stocks,USD,MBT,"2021-03-05, 15:34:54","3,000",8.515,8.51,-25545,-15,25560,0,-15,O;P,
Trades,Data,Order,Stocks,USD,MBT,"2021-06-08, 14:05:31","-3,000",9.45,9.49,28350,-15.501585,-25560,2774.498415,-120,C;P,
Trades,SubTotal,,Stocks,USD,MBT,,0,,,2805,-30.501585,0,2774.498415,-135,,
Trades,Data,Order,Stocks,USD,NEM,"2021-02-17, 08:16:21",700,57.5,56.99,-40250,-3.5,40253.5,0,-357,O;P,
Trades,Data,Order,Stocks,USD,NEM,"2021-03-15, 15:07:53",-700,61.375,61.42,42962.5,-3.80240875,-40253.5,2705.197593,-31.5,C;P,
Trades,SubTotal,,Stocks,USD,NEM,,0,,,2712.5,-7.30240875,0,2705.197593,-388.5,,
Trades,Data,Order,Stocks,USD,PAASF,"2021-05-10, 10:15:13","-7,500",0.95,0.95,7125,-38.4288375,-7628.087903,-541.516734,0,C,
Trades,SubTotal,,Stocks,USD,PAASF,,-7500,,,7125,-38.4288375,-7628.087903,-541.516734,0,,
Trades,Data,Order,Stocks,USD,PBR,"2021-02-22, 17:19:14",312,8.08,7.94,-2520.96,-1.56,2522.52,0,-43.68,O;P,
Trades,Data,Order,Stocks,USD,PBR,"2021-02-22, 17:20:02","2,688",8.09,7.94,-21745.92,-13.44,21759.36,0,-403.2,O;P,
Trades,Data,Order,Stocks,USD,PBR,"2021-02-23, 08:12:16","-3,000",8.5,8.47,25500,-15.48705,-24281.88,1202.63295,90,C;P,
Trades,Data,Order,Stocks,USD,PBR,"2021-02-26, 15:09:44","4,000",7.88985,7.93,-31559.4,-20,31579.4,0,160.6,O;P,
Trades,Data,Order,Stocks,USD,PBR,"2021-03-05, 16:27:33","-4,000",7.70825,7.76,30833,-20.6332483,-31579.4,-767.033248,-207,C;P,
Trades,SubTotal,,Stocks,USD,PBR,,0,,,506.72,-71.1202983,0,435.599702,-403.28,,
Trades,Data,Order,Stocks,USD,QQQ,"2021-03-18, 17:22:30",100,312.5,312.04,-31250,-1,31251,0,-46,O,
Trades,Data,Order,Stocks,USD,QQQ,"2021-03-23, 10:37:48",-100,318.55,317.22,31855,-1.1743605,-31251,602.825639,133,C,
Trades,SubTotal,,Stocks,USD,QQQ,,0,,,605,-2.1743605,0,602.825639,87,,
Trades,Total,,Stocks,USD,,,,,,25562.92,-482.7880732,-68575.68125,-28874.04932,-42071.44, ,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Proceeds,Comm/Fee,Basis,Realized P/L,MTM P/L,Code,
Trades,Data,Order,Equity and Index Options,CHF,NESN 19MAR21 98.0 P,"2021-02-18, 06:34:36",-2,1,1.29,200,-3.4,-196.6,0,-58,O,
Trades,Data,Order,Equity and Index Options,CHF,NESN 19MAR21 98.0 P,"2021-03-19, 15:00:00",2,0,0.0001,0,0,196.6,196.6,0.02,C;Ep,
Trades,SubTotal,,Equity and Index Options,CHF,NESN 19MAR21 98.0 P,,0,,,200,-3.4,0,196.6,-57.98,,
Trades,Total,,Equity and Index Options,CHF,,,,,,200,-3.4,0,196.6,-57.98, ,
Trades,Total,,Equity and Index Options,USD,,,,,,223.24,-3.79508,-7.864,211.58092,-64.718076, ,
Trades,Data,Order,Equity and Index Options,USD,CI 16APR21 190.0 P,"2021-02-22, 09:30:32",-1,6,4.1519,600,-1.08906,-598.91094,0,184.81,O,
Trades,Data,Order,Equity and Index Options,USD,CI 16APR21 190.0 P,"2021-02-25, 15:51:00",1,4.3,4.489,-430,-0.6538,598.91094,168.25714,18.9,C,
Trades,SubTotal,,Equity and Index Options,USD,CI 16APR21 190.0 P,,0,,,170,-1.74286,0,168.25714,203.71,,
Trades,Data,Order,Equity and Index Options,USD,COP 20AUG21 55.0 C,"2021-04-09, 15:55:55",10,2.67,2.6809,-2670,-7.328,2677.328,0,10.9,O;P,
Trades,SubTotal,,Equity and Index Options,USD,COP 20AUG21 55.0 C,,10,,,-2670,-7.328,2677.328,0,10.9,,
Trades,Data,Order,Equity and Index Options,USD,COP 20AUG21 60.0 C,"2021-04-09, 15:53:28",-10,1.3,1.485,1300,-4.37673,-1295.62327,0,-185,O,
Trades,SubTotal,,Equity and Index Options,USD,COP 20AUG21 60.0 C,,-10,,,1300,-4.37673,-1295.62327,0,-185,,
Trades,Data,Order,Equity and Index Options,USD,COP 20AUG21 47.0 P,"2021-04-09, 15:56:38",-10,2.86,2.8893,2860,-4.411206,-2855.588794,0,-29.3,O,
Trades,SubTotal,,Equity and Index Options,USD,COP 20AUG21 47.0 P,,-10,,,2860,-4.411206,-2855.588794,0,-29.3,,
Trades,Data,Order,Equity and Index Options,USD,GME 05FEB21 400.0 C,"2021-02-01, 09:46:47",-1,52.9,20.8026,5290,-1.202709,-5288.797291,0,3209.74,O,
Trades,Data,Order,Equity and Index Options,USD,GME 05FEB21 400.0 C,"2021-02-01, 10:35:20",-1,34,20.8026,3400,-0.73094,-3399.26906,0,1319.74,O,
Trades,Data,Order,Equity and Index Options,USD,GME 05FEB21 400.0 C,"2021-02-05, 16:20:00",2,0,0,0,0,8688.066351,8688.066351,0,C;Ep,
Trades,SubTotal,,Equity and Index Options,USD,GME 05FEB21 400.0 C,,0,,,8690,-1.933649,0,8688.066351,4529.48,,
Trades,Data,Order,Equity and Index Options,USD,GME 12FEB21 200.0 C,"2021-02-02, 13:15:02",-1,22.5,12.0191,2250,-1.125525,-2248.874475,0,1048.09,O,
Trades,Data,Order,Equity and Index Options,USD,GME 12FEB21 200.0 C,"2021-02-12, 16:20:00",1,0,0,0,0,2248.874475,2248.874475,0,C;Ep,
Trades,SubTotal,,Equity and Index Options,USD,GME 12FEB21 200.0 C,,0,,,2250,-1.125525,0,2248.874475,1048.09,,
Trades,Data,Order,Equity and Index Options,USD,GME 05MAR21 45.0 C,"2021-02-12, 13:20:23",-2,12.8,12.9592,2560,-0.668176,-2559.331824,0,-31.84,O,
Trades,Data,Order,Equity and Index Options,USD,GME 05MAR21 45.0 C,"2021-03-05, 16:20:00",2,0,92.74,0,0,2559.331824,0,18548,A;C,
Trades,SubTotal,,Equity and Index Options,USD,GME 05MAR21 45.0 C,,0,,,2560,-0.668176,0,0,18516.16,,
Trades,Data,Order,Equity and Index Options,USD,GME 19MAR21 200.0 C,"2021-03-08, 10:49:40",-2,29,46.9507,5800,-0.73978,-5799.26022,0,-3590.14,O,
Trades,Data,Order,Equity and Index Options,USD,GME 19MAR21 200.0 C,"2021-03-19, 16:20:00",2,0,0.27,0,0,5799.26022,0,54,A;C,
Trades,SubTotal,,Equity and Index Options,USD,GME 19MAR21 200.0 C,,0,,,5800,-0.73978,0,0,-3536.14,,
Trades,Data,Order,Equity and Index Options,USD,GME 07MAY21 250.0 C,"2021-04-19, 10:35:46",-1,12.2,8.3413,1220,-0.811762,-1219.188238,0,385.87,O,
Trades,Data,Order,Equity and Index Options,USD,GME 07MAY21 250.0 C,"2021-05-03, 15:43:38",1,0.99,0.9396,-99,-1.5628,1219.188238,1118.625438,-5.04,C,
Trades,SubTotal,,Equity and Index Options,USD,GME 07MAY21 250.0 C,,0,,,1121,-2.374562,0,1118.625438,380.83,,
Trades,Data,Order,Equity and Index Options,USD,GME 21MAY21 140.0 P,"2021-05-10, 10:45:23",-1,5.5,9.25,550,-1.096955,-548.903045,0,-375,O,
Trades,Data,Order,Equity and Index Options,USD,GME 21MAY21 140.0 P,"2021-05-17, 15:02:44",1,0.65,0.525,-65,-0.7828,548.903045,483.120245,-12.5,C,
Trades,SubTotal,,Equity and Index Options,USD,GME 21MAY21 140.0 P,,0,,,485,-1.879755,0,483.120245,-387.5,,
Trades,Data,Order,Equity and Index Options,USD,NVT 19MAR21 22.5 P,"2021-02-12, 15:49:00",-10,0.7,0.6501,700,1.12653,-701.12653,0,49.9,O,
Trades,Data,Order,Equity and Index Options,USD,NVT 19MAR21 22.5 P,"2021-03-19, 16:20:00",10,0,0,0,0,701.12653,701.12653,0,C;Ep,
Trades,SubTotal,,Equity and Index Options,USD,NVT 19MAR21 22.5 P,,0,,,700,1.12653,0,701.12653,49.9,,
Trades,Data,Order,Equity and Index Options,USD,QRVO 20AUG21 140.0 P,"2021-02-04, 14:48:31",-3,10.8,10.459,3240,-0.029004,-3239.970996,0,102.3,O,
Trades,Data,Order,Equity and Index Options,USD,QRVO 20AUG21 140.0 P,"2021-04-01, 15:55:09",3,2.92,2.8487,-876,-2.1984,3239.970996,2361.772596,-21.39,C;P,
Trades,SubTotal,,Equity and Index Options,USD,QRVO 20AUG21 140.0 P,,0,,,2364,-2.227404,0,2361.772596,80.91,,
Trades,Data,Order,Equity and Index Options,USD,SPX 16JUL21 3700.0 P,"2021-05-25, 09:30:02",1,20,20.65,-2000,-1.5328,2001.5328,0,65,O,
Trades,SubTotal,,Equity and Index Options,USD,SPX 16JUL21 3700.0 P,,1,,,-2000,-1.5328,2001.5328,0,65,,
Trades,Data,Order,Equity and Index Options,USD,SPX 20AUG21 3700.0 P,"2021-05-25, 09:30:02",1,41.6,42.8,-4160,-1.5328,4161.5328,0,120,O,
Trades,SubTotal,,Equity and Index Options,USD,SPX 20AUG21 3700.0 P,,1,,,-4160,-1.5328,4161.5328,0,120,,
Trades,Data,Order,Equity and Index Options,USD,TSLA 19MAR21 700.0 P,"2021-01-07, 11:39:12",1,54,49.775,-5400,-1.0738,5401.0738,0,-422.5,O,
Trades,Data,Order,Equity and Index Options,USD,TSLA 19MAR21 700.0 P,"2021-02-23, 09:34:42",-1,78.46,48.7137,7846,-1.2591966,-5401.0738,2443.667003,2974.63,C,
Trades,SubTotal,,Equity and Index Options,USD,TSLA 19MAR21 700.0 P,,0,,,2446,-2.3329966,0,2443.667003,2552.13,,
Trades,Data,Order,Equity and Index Options,USD,TSLA 16APR21 500.0 P,"2021-03-04, 13:19:26",-1,24,20.725,2400,-0.70884,-2399.29116,0,327.5,O,
Trades,Data,Order,Equity and Index Options,USD,TSLA 16APR21 500.0 P,"2021-04-01, 15:56:15",1,1.91,1.9263,-191,-1.0828,2399.29116,2207.20836,1.63,C,
Trades,SubTotal,,Equity and Index Options,USD,TSLA 16APR21 500.0 P,,0,,,2209,-1.79164,0,2207.20836,329.13,,
Trades,Data,Order,Equity and Index Options,USD,TSLA 16JUL21 400.0 P,"2021-05-13, 15:55:32",-1,11.4,11.3906,1140,-0.809994,-1139.190006,0,0.94,O,
Trades,Data,Order,Equity and Index Options,USD,TSLA 16JUL21 400.0 P,"2021-05-26, 10:29:01",1,3,2.805,-300,-0.7828,1139.190006,838.407206,-19.5,C,
Trades,SubTotal,,Equity and Index Options,USD,TSLA 16JUL21 400.0 P,,0,,,840,-1.592794,0,838.407206,-18.56,,
Trades,Total,,Equity and Index Options,USD,,,,,,24965,-36.4641476,4689.181536,21259.12534,23729.74, ,
Trades,Header,DataDiscriminator,Asset Category,Currency,Symbol,Date/Time,Quantity,T. Price,C. Price,Notional Value,Comm/Fee,Basis,Realized P/L,MTM P/L,Code,
Trades,Data,Order,Futures,USD,6AH1,"2021-01-07, 09:56:24",1,0.77385,0.77625,-77385,-2.47,77387.47,0,240,O,
Trades,Data,Order,Futures,USD,6AH1,"2021-01-07, 09:56:53",1,0.7739,0.77625,-77390,-2.47,77392.47,0,235,O,
Trades,Data,Order,Futures,USD,6AH1,"2021-01-21, 07:48:10",-2,0.778,0.77615,155600,-4.94,-154779.94,815.12,370,C,
Trades,Data,Order,Futures,USD,6AH1,"2021-01-27, 15:36:31",3,0.7657,0.7666,-229710,-7.41,229717.41,0,270,O,
Trades,Data,Order,Futures,USD,6AH1,"2021-01-28, 13:53:07",-3,0.76935,0.7697,230805,-7.41,-229717.41,1080.18,-105,C,
Trades,Data,Order,Futures,USD,6AH1,"2021-01-29, 16:08:06",1,0.764,0.76415,-76400,-2.47,76402.47,0,15,O,
Trades,Data,Order,Futures,USD,6AH1,"2021-01-29, 16:08:33",2,0.76405,0.76415,-152810,-4.94,152814.94,0,20,O,
Trades,Data,Order,Futures,USD,6AH1,"2021-02-08, 10:36:55",-3,0.771,0.7705,231300,-7.41,-229217.41,2075.18,150,C,
Trades,Data,Order,Futures,USD,6AH1,"2021-02-18, 16:31:12",1,0.7773,0.77685,-77730,-2.47,77732.47,0,-45,O,
Trades,Data,Order,Futures,USD,6AH1,"2021-02-19, 07:15:22",-1,0.7847,0.7866,78470,-2.47,-77732.47,735.06,-190,C,
Trades,Data,Order,Futures,USD,6AH1,"2021-03-07, 19:13:10",3,0.77035,0.76625,-231105,-7.41,231112.41,0,-1230,O,
Trades,Data,Order,Futures,USD,6AH1,"2021-03-08, 16:18:01",3,0.7643,0.76625,-229290,-7.41,229297.41,0,585,O,
